Node Number = 390
1500.000000 98726.896000 0.000000
4500.000000 98726.896000 0.000000
7500.000000 98726.896000 0.000000
10500.000000 98726.896000 0.000000
13500.000000 98726.896000 0.000000
16500.000000 98726.896000 0.000000
19500.000000 98726.896000 0.000000
22500.000000 98726.896000 0.000000
25500.000000 98726.896000 0.000000
28500.000000 98726.896000 0.000000
3000.000000 96128.819800 0.000000
0.000000 96128.819800 0.000000
6000.000000 96128.819800 0.000000
9000.000000 96128.819800 0.000000
12000.000000 96128.819800 0.000000
15000.000000 96128.819800 0.000000
18000.000000 96128.819800 0.000000
21000.000000 96128.819800 0.000000
24000.000000 96128.819800 0.000000
27000.000000 96128.819800 0.000000
28500.000000 93530.743600 0.000000
1500.000000 93530.743600 0.000000
4500.000000 93530.743600 0.000000
0.000000 90932.667400 0.000000
7500.000000 93530.743600 0.000000
10500.000000 93530.743600 0.000000
13500.000000 93530.743600 0.000000
16500.000000 93530.743600 0.000000
19500.000000 93530.743600 0.000000
22500.000000 93530.743600 0.000000
25500.000000 93530.743600 0.000000
27000.000000 90932.667400 0.000000
28500.000000 88334.591200 0.000000
3000.000000 90932.667400 0.000000
6000.000000 90932.667400 0.000000
1500.000000 88334.591200 0.000000
0.000000 85736.515000 0.000000
9000.000000 90932.667400 0.000000
12000.000000 90932.667400 0.000000
15000.000000 90932.667400 0.000000
18000.000000 90932.667400 0.000000
21000.000000 90932.667400 0.000000
24000.000000 90932.667400 0.000000
25500.000000 88334.591200 0.000000
27000.000000 85736.515000 0.000000
28500.000000 83138.438800 0.000000
4500.000000 88334.591200 0.000000
7500.000000 88334.591200 0.000000
3000.000000 85736.515000 0.000000
1500.000000 83138.438800 0.000000
0.000000 80540.362600 0.000000
10500.000000 88334.591200 0.000000
13500.000000 88334.591200 0.000000
16500.000000 88334.591200 0.000000
19500.000000 88334.591200 0.000000
22500.000000 88334.591200 0.000000
24000.000000 85736.515000 0.000000
25500.000000 83138.438800 0.000000
27000.000000 80540.362600 0.000000
28500.000000 77942.286300 0.000000
6000.000000 85736.515000 0.000000
9000.000000 85736.515000 0.000000
4500.000000 83138.438800 0.000000
3000.000000 80540.362600 0.000000
1500.000000 77942.286300 0.000000
0.000000 75344.210100 0.000000
12000.000000 85736.515000 0.000000
15000.000000 85736.515000 0.000000
18000.000000 85736.515000 0.000000
21000.000000 85736.515000 0.000000
22500.000000 83138.438800 0.000000
24000.000000 80540.362600 0.000000
25500.000000 77942.286300 0.000000
27000.000000 75344.210100 0.000000
28500.000000 72746.133900 0.000000
7500.000000 83138.438800 0.000000
10500.000000 83138.438800 0.000000
6000.000000 80540.362600 0.000000
4500.000000 77942.286300 0.000000
3000.000000 75344.210100 0.000000
1500.000000 72746.133900 0.000000
0.000000 70148.057700 0.000000
13500.000000 83138.438800 0.000000
16500.000000 83138.438800 0.000000
19500.000000 83138.438800 0.000000
21000.000000 80540.362600 0.000000
