Node Number = 390
Cell Number = 721
353 3000.000000 2598.076200 580.000000
354 1500.000000 0.000000 580.000000
355 15000.000000 18186.533500 580.000000
356 16500.000000 15588.457300 580.000000
357 18000.000000 12990.381100 580.000000
358 19500.000000 10392.304800 580.000000
359 21000.000000 7794.228600 580.000000
360 22500.000000 5196.152400 580.000000
361 24000.000000 2598.076200 580.000000
362 25500.000000 0.000000 580.000000
363 13500.000000 15588.457300 580.000000
364 12000.000000 12990.381100 580.000000
365 10500.000000 10392.304800 580.000000
366 9000.000000 7794.228600 580.000000
367 7500.000000 5196.152400 580.000000
368 6000.000000 2598.076200 580.000000
369 4500.000000 0.000000 580.000000
370 15000.000000 12990.381100 580.000000
371 16500.000000 10392.304800 580.000000
372 18000.000000 7794.228600 580.000000
373 19500.000000 5196.152400 580.000000
374 21000.000000 2598.076200 580.000000
375 22500.000000 0.000000 580.000000
376 13500.000000 10392.304800 580.000000
377 12000.000000 7794.228600 580.000000
378 10500.000000 5196.152400 580.000000
379 9000.000000 2598.076200 580.000000
380 7500.000000 0.000000 580.000000
381 15000.000000 7794.228600 580.000000
382 16500.000000 5196.152400 580.000000
383 18000.000000 2598.076200 580.000000
384 19500.000000 0.000000 580.000000
385 13500.000000 5196.152400 580.000000
386 12000.000000 2598.076200 580.000000
387 10500.000000 0.000000 580.000000
388 15000.000000 2598.076200 580.000000
389 16500.000000 0.000000 580.000000
390 13500.000000 0.000000 580.000000
